[2019-12-05 12:21:35 +0000] [3555] [CRITICAL] WORKER TIMEOUT (pid:3567)
[2019-12-08 02:49:50 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5332)
[2019-12-08 02:49:50 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5333)
[2019-12-08 09:16:51 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5360)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5352)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5353)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5354)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5355)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5356)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5357)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5358)
[2019-12-08 09:16:52 +0000] [5141] [CRITICAL] WORKER TIMEOUT (pid:5359)
[2019-12-08 10:26:38 +0000] [6672] [CRITICAL] WORKER TIMEOUT (pid:6684)
[2019-12-08 10:37:36 +0000] [6672] [CRITICAL] WORKER TIMEOUT (pid:6677)
[2019-12-08 10:42:29 +0000] [6672] [CRITICAL] WORKER TIMEOUT (pid:6681)
[2019-12-08 10:59:04 +0000] [6672] [CRITICAL] WORKER TIMEOUT (pid:6679)
[2019-12-08 10:59:43 +0000] [6672] [CRITICAL] WORKER TIMEOUT (pid:6750)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7636)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7637)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7638)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7639)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7640)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7641)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7642)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7643)
[2019-12-08 12:11:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7644)
[2019-12-08 12:13:56 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7792)
[2019-12-08 15:27:41 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7819)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7904)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7793)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7794)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7795)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7796)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7797)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7798)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7799)
[2019-12-08 18:27:45 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7800)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7907)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7908)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7909)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7910)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7911)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7912)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7913)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7914)
[2019-12-08 20:39:46 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7915)
[2019-12-09 00:05:30 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7936)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7937)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7938)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7939)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7940)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7941)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7942)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7934)
[2019-12-09 00:05:31 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7935)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7968)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7969)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7961)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7962)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7963)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7964)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7965)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7966)
[2019-12-09 03:07:59 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7967)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7988)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7989)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7990)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7991)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7992)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7993)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7994)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7995)
[2019-12-09 08:16:58 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:7996)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8016)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8017)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8018)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8019)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8020)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8021)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8022)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8023)
[2019-12-09 12:48:51 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8015)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8048)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8049)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8050)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8042)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8043)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8044)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8045)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8046)
[2019-12-09 18:34:52 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:8047)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12455)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12456)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12457)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12458)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12459)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12460)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12461)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12462)
[2019-12-09 19:49:00 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12463)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12464)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12465)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12466)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12467)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12468)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12469)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12470)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12471)
[2019-12-09 21:16:17 +0000] [7632] [CRITICAL] WORKER TIMEOUT (pid:12472)
2019-12-10 00:23:53,249 Exception on /robots.txt [GET]
Traceback (most recent call last):
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/_compat.py", line 36, in reraise
    raise value
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/serge/.local/lib/python3.6/site-packages/psiturk/experiment.py", line 748, in regularpage
    return render_template(pagename)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 134, in render_template
    return _render(ctx.app.jinja_env.get_or_select_template(template_name_or_list),
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 869, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 830, in get_template
    return self._load_template(name, self.make_globals(globals))
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 804, in _load_template
    template = self.loader.load(self, name, globals)
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/loaders.py", line 113, in load
    source, filename, uptodate = self.get_source(environment, name)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 58, in get_source
    return self._get_source_fast(environment, template)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 86, in _get_source_fast
    raise TemplateNotFound(template)
jinja2.exceptions.TemplateNotFound: robots.txt
[2019-12-12 17:40:03 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:201)
[2019-12-12 18:51:52 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:207)
[2019-12-12 20:34:27 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:203)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:200)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:202)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:204)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:205)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:206)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:208)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:227)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:230)
[2019-12-13 00:13:23 +0200] [191] [CRITICAL] WORKER TIMEOUT (pid:233)
2019-12-14 23:42:32,048 Exception on /robots.txt [GET]
Traceback (most recent call last):
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/_compat.py", line 36, in reraise
    raise value
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/serge/.local/lib/python3.6/site-packages/psiturk/experiment.py", line 748, in regularpage
    return render_template(pagename)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 134, in render_template
    return _render(ctx.app.jinja_env.get_or_select_template(template_name_or_list),
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 869, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 830, in get_template
    return self._load_template(name, self.make_globals(globals))
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/environment.py", line 804, in _load_template
    template = self.loader.load(self, name, globals)
  File "/home/serge/.local/lib/python3.6/site-packages/jinja2/loaders.py", line 113, in load
    source, filename, uptodate = self.get_source(environment, name)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 58, in get_source
    return self._get_source_fast(environment, template)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/templating.py", line 86, in _get_source_fast
    raise TemplateNotFound(template)
jinja2.exceptions.TemplateNotFound: robots.txt
2019-12-14 23:42:32,189 DB error: Unique user not found.
2019-12-14 23:42:32,189 Exception on /sync/debug6mj53:debugYxwoT [GET]
Traceback (most recent call last):
  File "/home/serge/.local/lib/python3.6/site-packages/psiturk/experiment.py", line 563, in load
    resp = json.loads(user.datastring)
UnboundLocalError: local variable 'user' referenced before assignment

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/_compat.py", line 36, in reraise
    raise value
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/serge/.local/lib/python3.6/site-packages/psiturk/experiment.py", line 566, in load
    "condition": user.cond,
UnboundLocalError: local variable 'user' referenced before assignment
2019-12-14 23:42:34,215 DB error: Unique user not found.
2019-12-14 23:42:34,216 Exception on /sync/debug6mj53:debugYxwoT [PUT]
Traceback (most recent call last):
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/home/serge/.local/lib/python3.6/site-packages/flask/_compat.py", line 36, in reraise
    raise value
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "/home/serge/.local/lib/python3.6/site-packages/flask/app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/serge/.local/lib/python3.6/site-packages/psiturk/experiment.py", line 593, in update
    user.datastring = json.dumps(request.json)
UnboundLocalError: local variable 'user' referenced before assignment
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4250)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4251)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4252)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4253)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4254)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4255)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4256)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4257)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4261)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4263)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4264)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4265)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4271)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4272)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4273)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4276)
[2019-12-15 22:28:57 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:4280)
[2019-12-15 22:32:28 +0200] [4247] [CRITICAL] WORKER TIMEOUT (pid:25453)
